"fecha_inicio_sintomas","Departamento","frecuencia","media_movil_7d"
2021-08-13,"Valle del Cauca",158,45.7142857142857
2021-08-13,"Vichada",1,42.4285714285714
2021-08-14,"Amazonas",4,39.8571428571429
2021-08-14,"Antioquia",603,125.857142857143
2021-08-14,"Arauca",7,115.285714285714
2021-08-14,"Atlántico",121,130.142857142857
2021-08-14,"Bogotá, D.C.",450,192
2021-08-14,"Bolívar",49,176.428571428571
2021-08-14,"Boyacá",43,182.428571428571
2021-08-14,"Caldas",22,185
2021-08-14,"Caquetá",14,100.857142857143
2021-08-14,"Casanare",10,101.285714285714
2021-08-14,"Cauca",35,89
2021-08-14,"Cesar",27,28.5714285714286
2021-08-14,"Chocó",2,21.8571428571429
2021-08-14,"Cundinamarca",79,27
2021-08-14,"Córdoba",36,29
2021-08-14,"Guaviare",1,27.1428571428571
2021-08-14,"Huila",33,30.4285714285714
2021-08-14,"La Guajira",9,26.7142857142857
2021-08-14,"Magdalena",38,28.2857142857143
2021-08-14,"Meta",18,30.5714285714286
2021-08-14,"Nariño",29,23.4285714285714
2021-08-14,"Norte de Santander",34,23.1428571428571
2021-08-14,"Putumayo",10,24.4285714285714
2021-08-14,"Quindio",25,23.2857142857143
2021-08-14,"Risaralda",23,25.2857142857143
2021-08-14,"Santander",72,30.1428571428571
2021-08-14,"Sucre",8,28.7142857142857
2021-08-14,"Tolima",28,28.5714285714286
2021-08-14,"Valle del Cauca",195,51.5714285714286
2021-08-15,"Amazonas",1,50.2857142857143
2021-08-15,"Antioquia",572,128.428571428571
2021-08-15,"Arauca",9,126.428571428571
2021-08-15,"Atlántico",128,134.428571428571
2021-08-15,"Bogotá, D.C.",394,189.571428571429
2021-08-15,"Bolívar",27,189.428571428571
2021-08-15,"Boyacá",19,164.285714285714
2021-08-15,"Caldas",18,166.714285714286
2021-08-15,"Caquetá",12,86.7142857142857
2021-08-15,"Casanare",12,87.1428571428571
2021-08-15,"Cauca",34,73.7142857142857
2021-08-15,"Cesar",29,21.5714285714286
2021-08-15,"Chocó",3,18.1428571428571
2021-08-15,"Cundinamarca",44,21.7142857142857
2021-08-15,"Córdoba",15,21.2857142857143
2021-08-15,"Guaviare",2,19.8571428571429
2021-08-15,"Huila",39,23.7142857142857
2021-08-15,"La Guajira",8,20
2021-08-15,"Magdalena",42,21.8571428571429
2021-08-15,"Meta",14,23.4285714285714
2021-08-15,"Nariño",30,21.4285714285714
2021-08-15,"Norte de Santander",60,27.8571428571429
2021-08-15,"Putumayo",10,29
2021-08-15,"Quindio",17,25.8571428571429
2021-08-15,"Risaralda",9,26
2021-08-15,"Santander",34,24.8571428571429
2021-08-15,"Sucre",5,23.5714285714286
2021-08-15,"Tolima",18,21.8571428571429
2021-08-15,"Valle del Cauca",242,47.8571428571429
2021-08-16,"Amazonas",2,46.7142857142857
2021-08-16,"Antioquia",615,132.142857142857
2021-08-16,"Arauca",4,131.428571428571
2021-08-16,"Atlántico",122,144
2021-08-16,"Bogotá, D.C.",425,204
2021-08-16,"Bolívar",42,207.428571428571
2021-08-16,"Boyacá",31,177.285714285714
2021-08-16,"Caldas",24,180.428571428571
2021-08-16,"Caquetá",7,93.5714285714286
2021-08-16,"Casanare",16,95.2857142857143
2021-08-16,"Cauca",46,84.4285714285714
2021-08-16,"Cesar",29,27.8571428571429
2021-08-16,"Chocó",9,23.1428571428571
2021-08-16,"Cundinamarca",52,26.1428571428571
2021-08-16,"Córdoba",17,25.1428571428571
2021-08-16,"Huila",30,28.4285714285714
2021-08-16,"La Guajira",18,28.7142857142857
2021-08-16,"Magdalena",41,28
2021-08-16,"Meta",21,26.8571428571429
2021-08-16,"Nariño",35,30.5714285714286
2021-08-16,"Norte de Santander",122,40.5714285714286
2021-08-16,"Putumayo",9,39.4285714285714
2021-08-16,"Quindio",19,37.8571428571429
2021-08-16,"Risaralda",33,40
2021-08-16,"San Andrés",2,34.4285714285714
2021-08-16,"Santander",42,37.4285714285714
2021-08-16,"Sucre",13,34.2857142857143
2021-08-16,"Tolima",14,18.8571428571429
2021-08-16,"Valle del Cauca",177,42.8571428571429
2021-08-17,"Amazonas",2,40.4285714285714
2021-08-17,"Antioquia",494,106.285714285714
2021-08-17,"Arauca",10,107.428571428571
2021-08-17,"Atlántico",150,122.857142857143
2021-08-17,"Bogotá, D.C.",427,182
2021-08-17,"Bolívar",77,191
2021-08-17,"Boyacá",35,170.714285714286
2021-08-17,"Caldas",27,174.285714285714
2021-08-17,"Caquetá",19,106.428571428571
2021-08-17,"Casanare",29,109.142857142857
2021-08-17,"Cauca",28,91.7142857142857
2021-08-17,"Cesar",46,37.2857142857143
2021-08-17,"Chocó",6,27.1428571428571
2021-08-17,"Cundinamarca",50,29.2857142857143
2021-08-17,"Córdoba",40,31.1428571428571
2021-08-17,"Guaviare",1,28.5714285714286
2021-08-17,"Huila",25,28
2021-08-17,"La Guajira",16,26.2857142857143
2021-08-17,"Magdalena",81,31.2857142857143
2021-08-17,"Meta",23,33.7142857142857
2021-08-17,"Nariño",27,30.4285714285714
2021-08-17,"Norte de Santander",44,31
2021-08-17,"Putumayo",5,31.5714285714286
2021-08-17,"Quindio",27,31.8571428571429
2021-08-17,"Risaralda",26,33.2857142857143
2021-08-17,"San Andrés",1,21.8571428571429
2021-08-17,"Santander",60,27.1428571428571
2021-08-17,"Sucre",13,25.1428571428571
2021-08-17,"Tolima",15,21
2021-08-17,"Valle del Cauca",295,62.4285714285714
2021-08-18,"Amazonas",1,58.7142857142857
2021-08-18,"Antioquia",319,100.571428571429
2021-08-18,"Arauca",6,101.285714285714
2021-08-18,"Atlántico",149,114
2021-08-18,"Bogotá, D.C.",450,176.428571428571
2021-08-18,"Bolívar",76,185.142857142857
2021-08-18,"Boyacá",32,147.571428571429
2021-08-18,"Caldas",33,152.142857142857
2021-08-18,"Caquetá",5,107.285714285714
2021-08-18,"Casanare",11,108
2021-08-18,"Cauca",43,92.8571428571429
2021-08-18,"Cesar",40,34.2857142857143
2021-08-18,"Chocó",2,23.7142857142857
2021-08-18,"Cundinamarca",66,28.5714285714286
2021-08-18,"Córdoba",39,29.4285714285714
2021-08-18,"Guaviare",1,28.8571428571429
2021-08-18,"Huila",25,30.8571428571429
2021-08-18,"La Guajira",6,25.5714285714286
2021-08-18,"Magdalena",63,28.8571428571429
2021-08-18,"Meta",19,31.2857142857143
2021-08-18,"Nariño",28,25.8571428571429
2021-08-18,"Norte de Santander",55,28.1428571428571
2021-08-18,"Putumayo",7,29
2021-08-18,"Quindio",39,31
2021-08-18,"Risaralda",20,33
2021-08-18,"San Andrés",1,24.1428571428571
2021-08-18,"Santander",58,29.7142857142857
2021-08-18,"Sucre",27,29.5714285714286
2021-08-18,"Tolima",13,23.5714285714286
2021-08-18,"Valle del Cauca",273,61.5714285714286
2021-08-19,"Amazonas",8,57.1428571428571
2021-08-19,"Antioquia",627,143.857142857143
2021-08-19,"Arauca",4,144.285714285714
2021-08-19,"Atlántico",244,170.857142857143
2021-08-19,"Bogotá, D.C.",432,228.714285714286
2021-08-19,"Bolívar",61,235.571428571429
2021-08-19,"Boyacá",39,202.142857142857
2021-08-19,"Caldas",34,205.857142857143
2021-08-19,"Caquetá",2,116.571428571429
2021-08-19,"Casanare",9,117.285714285714
2021-08-19,"Cauca",34,87.2857142857143
2021-08-19,"Cesar",29,29.7142857142857
2021-08-19,"Chocó",4,21.5714285714286
2021-08-19,"Cundinamarca",78,27.1428571428571
2021-08-19,"Córdoba",40,28
2021-08-19,"Guainía",1,27.8571428571429
2021-08-19,"Guaviare",1,26.7142857142857
2021-08-19,"Huila",34,26.7142857142857
2021-08-19,"La Guajira",19,25.2857142857143
2021-08-19,"Magdalena",61,33.4285714285714
2021-08-19,"Meta",17,24.7142857142857
2021-08-19,"Nariño",44,25.2857142857143
2021-08-19,"Norte de Santander",57,33.2857142857143
2021-08-19,"Putumayo",4,33.7142857142857
2021-08-19,"Quindio",14,30.8571428571429
2021-08-19,"Risaralda",9,29.4285714285714
2021-08-19,"Santander",41,26.5714285714286
2021-08-19,"Sucre",10,25.5714285714286
2021-08-19,"Tolima",17,21.7142857142857
2021-08-19,"Valle del Cauca",261,50.8571428571429
2021-08-19,"Vichada",2,50.5714285714286
2021-08-20,"Amazonas",3,49
2021-08-20,"Antioquia",471,115
2021-08-20,"Arauca",13,111
2021-08-20,"Atlántico",171,134
2021-08-20,"Bogotá, D.C.",484,200.714285714286
2021-08-20,"Bolívar",96,177.142857142857
2021-08-20,"Boyacá",37,182.142857142857
2021-08-20,"Caldas",16,184
2021-08-20,"Caquetá",5,117.428571428571
2021-08-20,"Casanare",12,117.285714285714
2021-08-20,"Cauca",39,98.4285714285714
2021-08-20,"Cesar",36,34.4285714285714
2021-08-20,"Chocó",6,21.5714285714286
2021-08-20,"Cundinamarca",77,27.2857142857143
2021-08-20,"Córdoba",47,31.7142857142857
2021-08-20,"Huila",40,36.7142857142857
2021-08-20,"La Guajira",12,36.7142857142857
2021-08-20,"Magdalena",79,42.4285714285714
2021-08-20,"Meta",24,40.7142857142857
2021-08-20,"Nariño",48,46.7142857142857
2021-08-20,"Norte de Santander",51,43
2021-08-20,"Putumayo",5,37
2021-08-20,"Quindio",12,33
2021-08-20,"Risaralda",42,37.2857142857143
2021-08-20,"San Andrés",2,26.2857142857143
2021-08-20,"Santander",56,30.8571428571429
2021-08-20,"Sucre",17,26.4285714285714
2021-08-20,"Tolima",33,23.8571428571429
2021-08-20,"Valle del Cauca",264,60.8571428571429
2021-08-20,"Vichada",1,59.2857142857143
2021-08-21,"Amazonas",1,53.4285714285714
2021-08-21,"Antioquia",500,124.571428571429
2021-08-21,"Arauca",1,116.714285714286
2021-08-21,"Atlántico",156,136.571428571429
2021-08-21,"Bogotá, D.C.",381,186.285714285714
2021-08-21,"Bolívar",39,154.142857142857
2021-08-21,"Boyacá",33,158.714285714286
2021-08-21,"Caldas",17,161
2021-08-21,"Caquetá",4,90.1428571428571
2021-08-21,"Casanare",10,91.4285714285714
2021-08-21,"Cauca",24,72.5714285714286
2021-08-21,"Cesar",15,20.2857142857143
2021-08-21,"Chocó",1,14.8571428571429
2021-08-21,"Cundinamarca",43,16.2857142857143
2021-08-21,"Córdoba",14,15.8571428571429
2021-08-21,"Huila",35,20.2857142857143
2021-08-21,"La Guajira",5,19.5714285714286
2021-08-21,"Magdalena",32,20.7142857142857
2021-08-21,"Meta",20,21.4285714285714
2021-08-21,"Nariño",19,24
2021-08-21,"Norte de Santander",36,23
2021-08-21,"Putumayo",13,22.8571428571429
2021-08-21,"Quindio",23,21.1428571428571
2021-08-21,"Risaralda",26,24.1428571428571
2021-08-21,"Santander",37,24.8571428571429
2021-08-21,"Sucre",4,22.5714285714286
2021-08-21,"Tolima",7,20.8571428571429
2021-08-21,"Valle del Cauca",176,40.8571428571429
2021-08-22,"Antioquia",465,105.428571428571
2021-08-22,"Arauca",3,102.571428571429
2021-08-22,"Atlántico",136,118.285714285714
2021-08-22,"Bogotá, D.C.",361,164.571428571429
2021-08-22,"Bolívar",30,168.285714285714
2021-08-22,"Boyacá",12,169
2021-08-22,"Caldas",10,145.285714285714
2021-08-22,"Caquetá",5,79.5714285714286
2021-08-22,"Casanare",9,80.4285714285714
2021-08-22,"Cauca",20,63.8571428571429
2021-08-22,"Cesar",26,16
2021-08-22,"Chocó",2,12
2021-08-22,"Cundinamarca",39,15.8571428571429
2021-08-22,"Córdoba",7,15.4285714285714
2021-08-22,"Guainía",1,14.8571428571429
2021-08-22,"Guaviare",3,14
2021-08-22,"Huila",16,13.4285714285714
2021-08-22,"La Guajira",7,10.7142857142857
2021-08-22,"Magdalena",36,15.5714285714286
2021-08-22,"Meta",11,11.5714285714286
2021-08-22,"Nariño",19,13.2857142857143
2021-08-22,"Norte de Santander",33,17.8571428571429
2021-08-22,"Putumayo",2,17.7142857142857
2021-08-22,"Quindio",23,18.7142857142857
2021-08-22,"Risaralda",14,19.7142857142857
2021-08-22,"San Andrés",2,14.8571428571429
2021-08-22,"Santander",49,20.2857142857143
2021-08-22,"Sucre",2,17.8571428571429
2021-08-22,"Tolima",17,15.5714285714286
2021-08-22,"Valle del Cauca",169,39.4285714285714
2021-08-23,"Amazonas",2,36.4285714285714
2021-08-23,"Antioquia",502,106.142857142857
2021-08-23,"Arauca",5,106.571428571429
2021-08-23,"Atlántico",121,116.857142857143
2021-08-23,"Bogotá, D.C.",377,170.428571428571
2021-08-23,"Bolívar",55,175.857142857143
2021-08-23,"Boyacá",14,153.714285714286
2021-08-23,"Caldas",27,157.285714285714
2021-08-23,"Caquetá",5,86.2857142857143
2021-08-23,"Casanare",10,87
2021-08-23,"Cauca",45,76.1428571428571
2021-08-23,"Cesar",44,28.5714285714286
2021-08-23,"Chocó",5,21.4285714285714
2021-08-23,"Cundinamarca",58,27.7142857142857
2021-08-23,"Córdoba",39,29.4285714285714
2021-08-23,"Guainía",5,29.4285714285714
2021-08-23,"Huila",28,32
2021-08-23,"La Guajira",14,27.5714285714286
2021-08-23,"Magdalena",52,28.7142857142857
2021-08-23,"Meta",19,30.7142857142857
2021-08-23,"Nariño",32,27
2021-08-23,"Norte de Santander",44,27.7142857142857
2021-08-23,"Putumayo",2,27.2857142857143
2021-08-23,"Quindio",18,25.8571428571429
2021-08-23,"Risaralda",12,25.5714285714286
2021-08-23,"San Andrés",4,18.7142857142857
2021-08-23,"Santander",49,23
2021-08-23,"Sucre",24,21.8571428571429
2021-08-23,"Tolima",14,17.5714285714286
2021-08-23,"Valle del Cauca",160,40.1428571428571
2021-08-24,"Amazonas",1,37.7142857142857
2021-08-24,"Antioquia",455,101
2021-08-24,"Arauca",4,101
2021-08-24,"Atlántico",180,119.714285714286
2021-08-24,"Bogotá, D.C.",266,154.285714285714
2021-08-24,"Bolívar",79,163.571428571429
2021-08-24,"Boyacá",26,144.428571428571
2021-08-24,"Caldas",25,147.857142857143
2021-08-24,"Caquetá",10,84.2857142857143
2021-08-24,"Casanare",8,84.8571428571429
2021-08-24,"Cauca",24,62.5714285714286
2021-08-24,"Cesar",37,29.8571428571429
2021-08-24,"Chocó",4,19.1428571428571
2021-08-24,"Cundinamarca",32,20
2021-08-24,"Córdoba",21,19.4285714285714
2021-08-24,"Guainía",3,18.4285714285714
2021-08-24,"Huila",22,20.4285714285714
2021-08-24,"La Guajira",11,18.5714285714286
2021-08-24,"Magdalena",53,20.8571428571429
2021-08-24,"Meta",22,23.4285714285714
2021-08-24,"Nariño",33,23.5714285714286
2021-08-24,"Norte de Santander",44,26.8571428571429
2021-08-24,"Putumayo",6,27.2857142857143
2021-08-24,"Quindio",18,26.7142857142857
2021-08-24,"Risaralda",28,29.1428571428571
2021-08-24,"San Andrés",1,21.7142857142857
2021-08-24,"Santander",41,24.4285714285714
2021-08-24,"Sucre",21,22.7142857142857
2021-08-24,"Tolima",12,18.1428571428571
2021-08-24,"Valle del Cauca",194,45
2021-08-25,"Antioquia",186,69
2021-08-25,"Arauca",7,66
2021-08-25,"Atlántico",129,84.2857142857143
2021-08-25,"Bogotá, D.C.",434,140.428571428571
2021-08-25,"Bolívar",57,145.571428571429
2021-08-25,"Boyacá",29,148
2021-08-25,"Caldas",25,123.857142857143
2021-08-25,"Caquetá",1,97.4285714285714
2021-08-25,"Casanare",6,97.2857142857143
2021-08-25,"Cauca",30,83.1428571428571
2021-08-25,"Cesar",48,28
2021-08-25,"Chocó",4,20.4285714285714
2021-08-25,"Cundinamarca",44,22.5714285714286
2021-08-25,"Córdoba",26,22.7142857142857
2021-08-25,"Guainía",4,23.1428571428571
2021-08-25,"Huila",18,24.8571428571429
2021-08-25,"La Guajira",8,21.7142857142857
2021-08-25,"Magdalena",68,24.5714285714286
2021-08-25,"Meta",28,28
2021-08-25,"Nariño",31,26.1428571428571
2021-08-25,"Norte de Santander",41,28.2857142857143
2021-08-25,"Putumayo",8,28.8571428571429
2021-08-25,"Quindio",15,28.4285714285714
2021-08-25,"Risaralda",19,30
2021-08-25,"Santander",57,28.4285714285714
2021-08-25,"Sucre",13,26.2857142857143
2021-08-25,"Tolima",16,24.1428571428571
2021-08-25,"Valle del Cauca",182,44.2857142857143
2021-08-25,"Vichada",1,43.2857142857143
2021-08-26,"Amazonas",1,41.2857142857143
2021-08-26,"Antioquia",436,100.857142857143
2021-08-26,"Arauca",4,93.2857142857143
2021-08-26,"Atlántico",175,116.428571428571
2021-08-26,"Bogotá, D.C.",329,161.142857142857
2021-08-26,"Bolívar",47,141.857142857143
2021-08-26,"Boyacá",20,144.571428571429
2021-08-26,"Caldas",16,146.714285714286
2021-08-26,"Caquetá",5,85.1428571428571
2021-08-26,"Casanare",8,85.7142857142857
2021-08-26,"Cauca",28,64.7142857142857
2021-08-26,"Cesar",39,23.2857142857143
2021-08-26,"Chocó",2,16.8571428571429
2021-08-26,"Cundinamarca",44,20.2857142857143
2021-08-26,"Córdoba",34,22.8571428571429
2021-08-26,"Huila",19,24.8571428571429
2021-08-26,"La Guajira",18,26.2857142857143
2021-08-26,"Magdalena",55,30.1428571428571
2021-08-26,"Meta",8,25.7142857142857
2021-08-26,"Nariño",24,28.8571428571429
2021-08-26,"Norte de Santander",38,28
2021-08-26,"Putumayo",3,23.5714285714286
2021-08-26,"Quindio",7,21.8571428571429
2021-08-26,"Risaralda",29,23.4285714285714
2021-08-26,"San Andrés",1,15.7142857142857
2021-08-26,"Santander",54,22.2857142857143
2021-08-26,"Sucre",8,20
2021-08-26,"Tolima",17,17
2021-08-26,"Valle del Cauca",202,45.4285714285714
2021-08-27,"Amazonas",1,44.5714285714286
2021-08-27,"Antioquia",439,103.142857142857
2021-08-27,"Arauca",5,103.714285714286
2021-08-27,"Atlántico",172,120.571428571429
2021-08-27,"Bogotá, D.C.",373,172.714285714286
2021-08-27,"Bolívar",42,176.285714285714
2021-08-27,"Boyacá",24,150.857142857143
2021-08-27,"Caldas",11,152.285714285714
2021-08-27,"Caquetá",9,90.8571428571429
2021-08-27,"Casanare",7,91.1428571428571
2021-08-27,"Cauca",13,68.4285714285714
2021-08-27,"Cesar",24,18.5714285714286
2021-08-27,"Chocó",1,12.7142857142857
2021-08-27,"Cundinamarca",37,14.5714285714286
2021-08-27,"Córdoba",20,15.8571428571429
2021-08-27,"Huila",12,16.2857142857143
2021-08-27,"La Guajira",5,16
2021-08-27,"Magdalena",62,23
2021-08-27,"Meta",26,23.2857142857143
2021-08-27,"Nariño",14,25.1428571428571
2021-08-27,"Norte de Santander",34,24.7142857142857
2021-08-27,"Putumayo",3,22.2857142857143
2021-08-27,"Quindio",7,21.5714285714286
2021-08-27,"Risaralda",22,24
2021-08-27,"San Andrés",2,15.4285714285714
2021-08-27,"Santander",38,17.1428571428571
2021-08-27,"Sucre",8,16.2857142857143
2021-08-27,"Tolima",12,13.1428571428571
2021-08-27,"Valle del Cauca",169,36.8571428571429
2021-08-27,"Vichada",1,36
2021-08-28,"Antioquia",384,87.7142857142857
2021-08-28,"Arauca",3,87.8571428571429
2021-08-28,"Atlántico",124,100.142857142857
2021-08-28,"Bogotá, D.C.",307,142.857142857143
2021-08-28,"Bolívar",24,144.571428571429
2021-08-28,"Boyacá",14,122.428571428571
2021-08-28,"Caldas",13,124.142857142857
2021-08-28,"Caquetá",2,69.5714285714286
2021-08-28,"Casanare",8,70.2857142857143
2021-08-28,"Cauca",17,55
2021-08-28,"Cesar",20,14
2021-08-28,"Chocó",2,10.8571428571429
2021-08-28,"Cundinamarca",20,11.7142857142857
2021-08-28,"Córdoba",25,13.4285714285714
2021-08-28,"Huila",13,15
2021-08-28,"La Guajira",3,14.2857142857143
2021-08-28,"Magdalena",31,16.2857142857143
2021-08-28,"Meta",5,14.1428571428571
2021-08-28,"Nariño",18,16.4285714285714
2021-08-28,"Norte de Santander",25,17.1428571428571
2021-08-28,"Putumayo",3,14
2021-08-28,"Quindio",10,13.5714285714286
2021-08-28,"Risaralda",13,15
2021-08-28,"Santander",36,15.7142857142857
2021-08-28,"Sucre",4,15.5714285714286
2021-08-28,"Tolima",14,15
2021-08-28,"Valle del Cauca",174,36.2857142857143
2021-08-28,"Vichada",1,36
2021-08-29,"Amazonas",1,34.7142857142857
2021-08-29,"Antioquia",388,88.2857142857143
2021-08-29,"Arauca",1,83.2857142857143
2021-08-29,"Atlántico",158,105.285714285714
2021-08-29,"Bogotá, D.C.",114,119.571428571429
2021-08-29,"Bolívar",28,98.7142857142857
2021-08-29,"Boyacá",10,100
2021-08-29,"Caldas",18,102.428571428571
2021-08-29,"Caquetá",8,48.1428571428571
2021-08-29,"Casanare",4,48.5714285714286
2021-08-29,"Cauca",15,28.1428571428571
2021-08-29,"Cesar",23,15.1428571428571
2021-08-29,"Chocó",2,11.4285714285714
2021-08-29,"Cundinamarca",26,13.7142857142857
2021-08-29,"Córdoba",14,13.1428571428571
2021-08-29,"Huila",8,13.1428571428571
2021-08-29,"La Guajira",5,13.2857142857143
2021-08-29,"Magdalena",38,16.5714285714286
2021-08-29,"Meta",13,15.1428571428571
2021-08-29,"Nariño",21,17.8571428571429
2021-08-29,"Norte de Santander",39,19.7142857142857
2021-08-29,"Putumayo",3,18.1428571428571
2021-08-29,"Quindio",15,19.1428571428571
2021-08-29,"Risaralda",4,19
2021-08-29,"San Andrés",1,13.7142857142857
2021-08-29,"Santander",28,15.8571428571429
2021-08-29,"Sucre",6,13.7142857142857
2021-08-29,"Tolima",5,8.85714285714286
2021-08-29,"Valle del Cauca",118,25.2857142857143
2021-08-29,"Vaupés",1,23.2857142857143
2021-08-30,"Amazonas",1,22.8571428571429
2021-08-30,"Antioquia",397,79.4285714285714
2021-08-30,"Arauca",6,76.2857142857143
2021-08-30,"Atlántico",191,102.714285714286
2021-08-30,"Bogotá, D.C.",204,131.142857142857
2021-08-30,"Bolívar",42,120.285714285714
2021-08-30,"Boyacá",17,122.571428571429
2021-08-30,"Caldas",15,124.571428571429
2021-08-30,"Casanare",5,68.5714285714286
2021-08-30,"Cauca",16,70
2021-08-30,"Cesar",38,48.1428571428571
2021-08-30,"Chocó",6,19.8571428571429
2021-08-30,"Cundinamarca",38,19.2857142857143
2021-08-30,"Córdoba",17,19.2857142857143
2021-08-30,"Huila",12,18.8571428571429
2021-08-30,"La Guajira",6,19
2021-08-30,"Magdalena",56,24.7142857142857
2021-08-30,"Meta",26,23
2021-08-30,"Nariño",17,24.5714285714286
2021-08-30,"Norte de Santander",44,25.4285714285714
2021-08-30,"Putumayo",7,24
2021-08-30,"Quindio",13,24.1428571428571
2021-08-30,"Risaralda",16,25.5714285714286
2021-08-30,"San Andrés",1,17.7142857142857
2021-08-30,"Santander",37,19.2857142857143
2021-08-30,"Sucre",8,18
2021-08-30,"Tolima",19,14.4285714285714
2021-08-30,"Valle del Cauca",111,29.2857142857143
2021-08-30,"Vichada",3,27.8571428571429
2021-08-31,"Antioquia",298,68.1428571428571
2021-08-31,"Arauca",7,69
2021-08-31,"Atlántico",196,91.7142857142857
2021-08-31,"Bogotá, D.C.",130,109.142857142857
2021-08-31,"Bolívar",54,114.142857142857
2021-08-31,"Boyacá",17,100.714285714286
2021-08-31,"Caldas",12,102
2021-08-31,"Caquetá",9,60.7142857142857
2021-08-31,"Casanare",8,60.8571428571429
2021-08-31,"Cauca",6,33.7142857142857
2021-08-31,"Cesar",22,18.2857142857143
2021-08-31,"Chocó",3,11
2021-08-31,"Cundinamarca",45,15
2021-08-31,"Córdoba",25,16.8571428571429
2021-08-31,"Guainía",1,15.7142857142857
2021-08-31,"Huila",11,16.1428571428571
2021-08-31,"La Guajira",13,17.1428571428571
2021-08-31,"Magdalena",66,23.4285714285714
2021-08-31,"Meta",22,26.1428571428571
2021-08-31,"Nariño",15,21.8571428571429
2021-08-31,"Norte de Santander",65,27.5714285714286
2021-08-31,"Putumayo",8,28.5714285714286
2021-08-31,"Quindio",21,30
2021-08-31,"Risaralda",15,30.2857142857143
2021-08-31,"San Andrés",2,21.1428571428571
2021-08-31,"Santander",23,21.2857142857143
2021-08-31,"Sucre",5,19.8571428571429
2021-08-31,"Tolima",7,11.5714285714286
2021-08-31,"Valle del Cauca",167,34.2857142857143
2021-08-31,"Vaupés",1,31.4285714285714
2021-08-31,"Vichada",1,29.4285714285714
2021-09-01,"Amazonas",4,29.7142857142857
2021-09-01,"Antioquia",207,56
2021-09-01,"Arauca",9,56.5714285714286
2021-09-01,"Atlántico",209,85.4285714285714
2021-09-01,"Bogotá, D.C.",333,109.142857142857
2021-09-01,"Bolívar",60,117.571428571429
2021-09-01,"Boyacá",23,120.714285714286
2021-09-01,"Caldas",12,121.857142857143
2021-09-01,"Caquetá",6,93.1428571428571
2021-09-01,"Casanare",7,92.8571428571429
2021-09-01,"Cauca",16,65.2857142857143
2021-09-01,"Cesar",38,23.1428571428571
2021-09-01,"Chocó",2,14.8571428571429
2021-09-01,"Cundinamarca",55,19.4285714285714
2021-09-01,"Córdoba",20,20.5714285714286
2021-09-01,"Guaviare",3,20.1428571428571
2021-09-01,"Huila",14,21.1428571428571
2021-09-01,"La Guajira",11,20.4285714285714
2021-09-01,"Magdalena",52,22.4285714285714
2021-09-01,"Meta",19,24.8571428571429
2021-09-01,"Nariño",19,19.7142857142857
2021-09-01,"Norte de Santander",58,25.1428571428571
2021-09-01,"Putumayo",6,25.5714285714286
2021-09-01,"Quindio",19,26.2857142857143
2021-09-01,"Risaralda",18,27.2857142857143
2021-09-01,"San Andrés",2,20.1428571428571
2021-09-01,"Santander",29,21.5714285714286
2021-09-01,"Sucre",10,20.2857142857143
2021-09-01,"Tolima",11,13.5714285714286
2021-09-01,"Valle del Cauca",164,36.1428571428571
2021-09-02,"Amazonas",1,33.5714285714286
2021-09-02,"Antioquia",306,74.7142857142857
2021-09-02,"Arauca",8,75.5714285714286
2021-09-02,"Atlántico",223,103.285714285714
2021-09-02,"Bogotá, D.C.",252,137.857142857143
2021-09-02,"Bolívar",39,141.857142857143
2021-09-02,"Boyacá",18,121
2021-09-02,"Caldas",23,124.142857142857
2021-09-02,"Caquetá",9,81.7142857142857
2021-09-02,"Casanare",5,81.2857142857143
2021-09-02,"Cauca",15,51.5714285714286
2021-09-02,"Cesar",24,19
2021-09-02,"Chocó",2,13.7142857142857
2021-09-02,"Cundinamarca",33,15.8571428571429
2021-09-02,"Córdoba",14,14.5714285714286
2021-09-02,"Guainía",1,13.4285714285714
2021-09-02,"Huila",12,14.4285714285714
2021-09-02,"La Guajira",13,14.1428571428571
2021-09-02,"Magdalena",68,20.4285714285714
2021-09-02,"Meta",12,21.8571428571429
2021-09-02,"Nariño",24,20.5714285714286
2021-09-02,"Norte de Santander",51,25.8571428571429
2021-09-02,"Putumayo",9,27
2021-09-02,"Quindio",14,27.2857142857143
2021-09-02,"Risaralda",17,27.8571428571429
2021-09-02,"San Andrés",4,18.7142857142857
2021-09-02,"Santander",33,21.7142857142857
2021-09-02,"Sucre",11,19.8571428571429
2021-09-02,"Tolima",13,14.4285714285714
2021-09-02,"Valle del Cauca",197,41.2857142857143
2021-09-03,"Amazonas",1,39.4285714285714
2021-09-03,"Antioquia",338,85.2857142857143
2021-09-03,"Arauca",5,85.4285714285714
2021-09-03,"Atlántico",204,109.857142857143
2021-09-03,"Bogotá, D.C.",232,141.428571428571
2021-09-03,"Bolívar",34,144.428571428571
2021-09-03,"Boyacá",26,120
2021-09-03,"Caldas",21,122.857142857143
2021-09-03,"Caquetá",5,75.2857142857143
2021-09-03,"Casanare",8,75.7142857142857
2021-09-03,"Cauca",18,49.1428571428571
2021-09-03,"Cesar",34,20.8571428571429
2021-09-03,"Chocó",5,16.7142857142857
2021-09-03,"Cundinamarca",20,15.8571428571429
2021-09-03,"Córdoba",16,15.1428571428571
2021-09-03,"Guainía",1,14.5714285714286
2021-09-03,"Huila",11,15
