"Date","departamento_limp","cepa","valor_rep","valor_est","Departamento","codigo_dp"
2023-09-17,"antioquia","Mu",0,4.64821781284695e-19,"Antioquia","05"
2023-09-17,"antioquia","Omicron",1,0.999999999982688,"Antioquia","05"
2023-09-17,"antioquia","Otros",0,1.48780132175714e-28,"Antioquia","05"
2020-04-03,"meta","Alpha",NA,NA,"Meta","50"
2020-04-03,"meta","Delta",0,NA,"Meta","50"
2020-04-03,"meta","Gamma",0,NA,"Meta","50"
2020-04-03,"meta","Mu",0,NA,"Meta","50"
2020-04-03,"meta","Omicron",0,NA,"Meta","50"
2020-04-03,"meta","Otros",1,NA,"Meta","50"
2020-04-10,"meta","Alpha",NA,NA,"Meta","50"
2020-04-10,"meta","Delta",0,NA,"Meta","50"
2020-04-10,"meta","Gamma",0,NA,"Meta","50"
2020-04-10,"meta","Mu",0,NA,"Meta","50"
2020-04-10,"meta","Omicron",0,NA,"Meta","50"
2020-04-10,"meta","Otros",1,NA,"Meta","50"
2020-04-17,"meta","Alpha",NA,NA,"Meta","50"
2020-04-17,"meta","Delta",0,NA,"Meta","50"
2020-04-17,"meta","Gamma",0,NA,"Meta","50"
2020-04-17,"meta","Mu",0,NA,"Meta","50"
2020-04-17,"meta","Omicron",0,NA,"Meta","50"
2020-04-17,"meta","Otros",1,NA,"Meta","50"
2020-04-24,"meta","Alpha",NA,NA,"Meta","50"
2020-04-24,"meta","Delta",0,NA,"Meta","50"
2020-04-24,"meta","Gamma",0,NA,"Meta","50"
2020-04-24,"meta","Mu",0,NA,"Meta","50"
2020-04-24,"meta","Omicron",0,NA,"Meta","50"
2020-04-24,"meta","Otros",1,NA,"Meta","50"
2020-05-22,"meta","Alpha",NA,NA,"Meta","50"
2020-05-22,"meta","Delta",0,NA,"Meta","50"
2020-05-22,"meta","Gamma",0,NA,"Meta","50"
2020-05-22,"meta","Mu",0,NA,"Meta","50"
2020-05-22,"meta","Omicron",0,NA,"Meta","50"
2020-05-22,"meta","Otros",1,NA,"Meta","50"
2020-05-29,"meta","Alpha",NA,NA,"Meta","50"
2020-05-29,"meta","Delta",0,NA,"Meta","50"
2020-05-29,"meta","Gamma",0,NA,"Meta","50"
2020-05-29,"meta","Mu",0,NA,"Meta","50"
2020-05-29,"meta","Omicron",0,NA,"Meta","50"
2020-05-29,"meta","Otros",1,NA,"Meta","50"
2020-06-26,"meta","Alpha",NA,NA,"Meta","50"
2020-06-26,"meta","Delta",0,NA,"Meta","50"
2020-06-26,"meta","Gamma",0,NA,"Meta","50"
2020-06-26,"meta","Mu",0,NA,"Meta","50"
2020-06-26,"meta","Omicron",0,NA,"Meta","50"
2020-06-26,"meta","Otros",1,NA,"Meta","50"
2020-07-03,"meta","Alpha",NA,NA,"Meta","50"
2020-07-03,"meta","Delta",0,NA,"Meta","50"
2020-07-03,"meta","Gamma",0,NA,"Meta","50"
2020-07-03,"meta","Mu",0,NA,"Meta","50"
2020-07-03,"meta","Omicron",0,NA,"Meta","50"
2020-07-03,"meta","Otros",1,NA,"Meta","50"
2020-07-10,"meta","Alpha",NA,NA,"Meta","50"
2020-07-10,"meta","Delta",0,NA,"Meta","50"
2020-07-10,"meta","Gamma",0,NA,"Meta","50"
2020-07-10,"meta","Mu",0,NA,"Meta","50"
2020-07-10,"meta","Omicron",0,NA,"Meta","50"
2020-07-10,"meta","Otros",1,NA,"Meta","50"
2020-07-17,"meta","Alpha",NA,NA,"Meta","50"
2020-07-17,"meta","Delta",0,NA,"Meta","50"
2020-07-17,"meta","Gamma",0,NA,"Meta","50"
2020-07-17,"meta","Mu",0,NA,"Meta","50"
2020-07-17,"meta","Omicron",0,NA,"Meta","50"
2020-07-17,"meta","Otros",1,NA,"Meta","50"
2020-07-24,"meta","Alpha",NA,NA,"Meta","50"
2020-07-24,"meta","Delta",0,NA,"Meta","50"
2020-07-24,"meta","Gamma",0,NA,"Meta","50"
2020-07-24,"meta","Mu",0,NA,"Meta","50"
2020-07-24,"meta","Omicron",0,NA,"Meta","50"
2020-07-24,"meta","Otros",1,NA,"Meta","50"
2020-08-07,"meta","Alpha",NA,NA,"Meta","50"
2020-08-07,"meta","Delta",0,NA,"Meta","50"
2020-08-07,"meta","Gamma",0,NA,"Meta","50"
2020-08-07,"meta","Mu",0,NA,"Meta","50"
2020-08-07,"meta","Omicron",0,NA,"Meta","50"
2020-08-07,"meta","Otros",1,NA,"Meta","50"
2020-09-18,"meta","Alpha",NA,NA,"Meta","50"
2020-09-18,"meta","Delta",0,NA,"Meta","50"
2020-09-18,"meta","Gamma",0,NA,"Meta","50"
2020-09-18,"meta","Mu",0,NA,"Meta","50"
2020-09-18,"meta","Omicron",0,NA,"Meta","50"
2020-09-18,"meta","Otros",1,NA,"Meta","50"
2020-09-25,"meta","Alpha",NA,NA,"Meta","50"
2020-09-25,"meta","Delta",0,NA,"Meta","50"
2020-09-25,"meta","Gamma",0,NA,"Meta","50"
2020-09-25,"meta","Mu",0,NA,"Meta","50"
2020-09-25,"meta","Omicron",0,NA,"Meta","50"
2020-09-25,"meta","Otros",1,NA,"Meta","50"
2020-10-02,"meta","Alpha",NA,NA,"Meta","50"
2020-10-02,"meta","Delta",0,NA,"Meta","50"
2020-10-02,"meta","Gamma",0,NA,"Meta","50"
2020-10-02,"meta","Mu",0,NA,"Meta","50"
2020-10-02,"meta","Omicron",0,NA,"Meta","50"
2020-10-02,"meta","Otros",1,NA,"Meta","50"
2020-10-16,"meta","Alpha",NA,NA,"Meta","50"
2020-10-16,"meta","Delta",0,NA,"Meta","50"
2020-10-16,"meta","Gamma",0,NA,"Meta","50"
2020-10-16,"meta","Mu",0,NA,"Meta","50"
2020-10-16,"meta","Omicron",0,NA,"Meta","50"
2020-10-16,"meta","Otros",1,NA,"Meta","50"
2020-10-23,"meta","Alpha",NA,NA,"Meta","50"
2020-10-23,"meta","Delta",0,NA,"Meta","50"
2020-10-23,"meta","Gamma",0,NA,"Meta","50"
2020-10-23,"meta","Mu",0,NA,"Meta","50"
2020-10-23,"meta","Omicron",0,NA,"Meta","50"
2020-10-23,"meta","Otros",1,NA,"Meta","50"
2020-10-30,"meta","Alpha",NA,NA,"Meta","50"
2020-10-30,"meta","Delta",0,NA,"Meta","50"
2020-10-30,"meta","Gamma",0,NA,"Meta","50"
2020-10-30,"meta","Mu",0,NA,"Meta","50"
2020-10-30,"meta","Omicron",0,NA,"Meta","50"
2020-10-30,"meta","Otros",1,NA,"Meta","50"
2020-11-06,"meta","Alpha",NA,NA,"Meta","50"
2020-11-06,"meta","Delta",0,NA,"Meta","50"
2020-11-06,"meta","Gamma",0,NA,"Meta","50"
2020-11-06,"meta","Mu",0,NA,"Meta","50"
2020-11-06,"meta","Omicron",0,NA,"Meta","50"
2020-11-06,"meta","Otros",1,NA,"Meta","50"
2020-11-13,"meta","Alpha",NA,NA,"Meta","50"
2020-11-13,"meta","Delta",0,NA,"Meta","50"
2020-11-13,"meta","Gamma",0,NA,"Meta","50"
2020-11-13,"meta","Mu",0,NA,"Meta","50"
2020-11-13,"meta","Omicron",0,NA,"Meta","50"
2020-11-13,"meta","Otros",1,NA,"Meta","50"
2020-11-20,"meta","Alpha",NA,NA,"Meta","50"
2020-11-20,"meta","Delta",0,NA,"Meta","50"
2020-11-20,"meta","Gamma",0,NA,"Meta","50"
2020-11-20,"meta","Mu",0,NA,"Meta","50"
2020-11-20,"meta","Omicron",0,NA,"Meta","50"
2020-11-20,"meta","Otros",1,NA,"Meta","50"
2021-01-01,"meta","Alpha",NA,NA,"Meta","50"
2021-01-01,"meta","Delta",0,NA,"Meta","50"
2021-01-01,"meta","Gamma",0,NA,"Meta","50"
2021-01-01,"meta","Mu",0,NA,"Meta","50"
2021-01-01,"meta","Omicron",0,NA,"Meta","50"
2021-01-01,"meta","Otros",1,NA,"Meta","50"
2021-02-12,"meta","Alpha",NA,NA,"Meta","50"
2021-02-12,"meta","Delta",0,NA,"Meta","50"
2021-02-12,"meta","Gamma",0,NA,"Meta","50"
2021-02-12,"meta","Mu",0,NA,"Meta","50"
2021-02-12,"meta","Omicron",0,NA,"Meta","50"
2021-02-12,"meta","Otros",1,NA,"Meta","50"
2021-02-19,"meta","Alpha",NA,NA,"Meta","50"
2021-02-19,"meta","Delta",0,NA,"Meta","50"
2021-02-19,"meta","Gamma",0,NA,"Meta","50"
2021-02-19,"meta","Mu",0,NA,"Meta","50"
2021-02-19,"meta","Omicron",0,NA,"Meta","50"
2021-02-19,"meta","Otros",1,NA,"Meta","50"
2021-03-05,"meta","Alpha",NA,NA,"Meta","50"
2021-03-05,"meta","Delta",0,NA,"Meta","50"
2021-03-05,"meta","Gamma",0,NA,"Meta","50"
2021-03-05,"meta","Mu",0,NA,"Meta","50"
2021-03-05,"meta","Omicron",0,NA,"Meta","50"
2021-03-05,"meta","Otros",1,NA,"Meta","50"
2021-03-12,"meta","Alpha",NA,NA,"Meta","50"
2021-03-12,"meta","Delta",0,NA,"Meta","50"
2021-03-12,"meta","Gamma",0,NA,"Meta","50"
2021-03-12,"meta","Mu",0,NA,"Meta","50"
2021-03-12,"meta","Omicron",0,NA,"Meta","50"
2021-03-12,"meta","Otros",1,NA,"Meta","50"
2021-03-26,"meta","Alpha",NA,NA,"Meta","50"
2021-03-26,"meta","Delta",0,NA,"Meta","50"
2021-03-26,"meta","Gamma",0,NA,"Meta","50"
2021-03-26,"meta","Mu",0,NA,"Meta","50"
2021-03-26,"meta","Omicron",0,NA,"Meta","50"
2021-03-26,"meta","Otros",1,NA,"Meta","50"
2021-04-23,"meta","Alpha",NA,NA,"Meta","50"
2021-04-23,"meta","Delta",0,NA,"Meta","50"
2021-04-23,"meta","Gamma",1,NA,"Meta","50"
2021-04-23,"meta","Mu",0,NA,"Meta","50"
2021-04-23,"meta","Omicron",0,NA,"Meta","50"
2021-04-23,"meta","Otros",0,NA,"Meta","50"
2021-06-04,"meta","Alpha",NA,NA,"Meta","50"
2021-06-04,"meta","Delta",0,NA,"Meta","50"
2021-06-04,"meta","Gamma",0.5,NA,"Meta","50"
2021-06-04,"meta","Mu",0.5,NA,"Meta","50"
2021-06-04,"meta","Omicron",0,NA,"Meta","50"
2021-06-04,"meta","Otros",0,NA,"Meta","50"
2021-06-11,"meta","Alpha",NA,NA,"Meta","50"
2021-06-11,"meta","Delta",0,NA,"Meta","50"
2021-06-11,"meta","Gamma",0,NA,"Meta","50"
2021-06-11,"meta","Mu",1,NA,"Meta","50"
2021-06-11,"meta","Omicron",0,NA,"Meta","50"
2021-06-11,"meta","Otros",0,NA,"Meta","50"
2021-06-18,"meta","Alpha",NA,NA,"Meta","50"
2021-06-18,"meta","Delta",0,NA,"Meta","50"
2021-06-18,"meta","Gamma",0.666666666666667,NA,"Meta","50"
2021-06-18,"meta","Mu",0.333333333333333,NA,"Meta","50"
2021-06-18,"meta","Omicron",0,NA,"Meta","50"
2021-06-18,"meta","Otros",0,NA,"Meta","50"
2021-06-25,"meta","Alpha",NA,NA,"Meta","50"
2021-06-25,"meta","Delta",0,NA,"Meta","50"
2021-06-25,"meta","Gamma",0,NA,"Meta","50"
2021-06-25,"meta","Mu",1,NA,"Meta","50"
2021-06-25,"meta","Omicron",0,NA,"Meta","50"
2021-06-25,"meta","Otros",0,NA,"Meta","50"
2021-07-02,"meta","Alpha",NA,NA,"Meta","50"
2021-07-02,"meta","Delta",0,NA,"Meta","50"
2021-07-02,"meta","Gamma",0.5,NA,"Meta","50"
2021-07-02,"meta","Mu",0.5,NA,"Meta","50"
2021-07-02,"meta","Omicron",0,NA,"Meta","50"
2021-07-02,"meta","Otros",0,NA,"Meta","50"
2021-07-09,"meta","Alpha",NA,NA,"Meta","50"
2021-07-09,"meta","Delta",0,NA,"Meta","50"
2021-07-09,"meta","Gamma",0.0909090909090909,NA,"Meta","50"
2021-07-09,"meta","Mu",0.909090909090909,NA,"Meta","50"
2021-07-09,"meta","Omicron",0,NA,"Meta","50"
2021-07-09,"meta","Otros",0,NA,"Meta","50"
2021-07-16,"meta","Alpha",NA,NA,"Meta","50"
2021-07-16,"meta","Delta",0.0714285714285714,NA,"Meta","50"
2021-07-16,"meta","Gamma",0,NA,"Meta","50"
2021-07-16,"meta","Mu",0.928571428571429,NA,"Meta","50"
2021-07-16,"meta","Omicron",0,NA,"Meta","50"
2021-07-16,"meta","Otros",0,NA,"Meta","50"
2021-07-23,"meta","Alpha",NA,NA,"Meta","50"
2021-07-23,"meta","Delta",0,NA,"Meta","50"
2021-07-23,"meta","Gamma",0,NA,"Meta","50"
2021-07-23,"meta","Mu",1,NA,"Meta","50"
2021-07-23,"meta","Omicron",0,NA,"Meta","50"
2021-07-23,"meta","Otros",0,NA,"Meta","50"
2021-07-30,"meta","Alpha",NA,NA,"Meta","50"
2021-07-30,"meta","Delta",0,NA,"Meta","50"
2021-07-30,"meta","Gamma",0,NA,"Meta","50"
2021-07-30,"meta","Mu",1,NA,"Meta","50"
2021-07-30,"meta","Omicron",0,NA,"Meta","50"
2021-07-30,"meta","Otros",0,NA,"Meta","50"
2021-08-06,"meta","Alpha",NA,NA,"Meta","50"
2021-08-06,"meta","Delta",0,NA,"Meta","50"
2021-08-06,"meta","Gamma",0.4,NA,"Meta","50"
2021-08-06,"meta","Mu",0.6,NA,"Meta","50"
2021-08-06,"meta","Omicron",0,NA,"Meta","50"
2021-08-06,"meta","Otros",0,NA,"Meta","50"
2021-08-13,"meta","Alpha",NA,NA,"Meta","50"
2021-08-13,"meta","Delta",1,NA,"Meta","50"
2021-08-13,"meta","Gamma",0,NA,"Meta","50"
2021-08-13,"meta","Mu",0,NA,"Meta","50"
2021-08-13,"meta","Omicron",0,NA,"Meta","50"
2021-08-13,"meta","Otros",0,NA,"Meta","50"
2021-08-20,"meta","Alpha",NA,NA,"Meta","50"
2021-08-20,"meta","Delta",0,NA,"Meta","50"
2021-08-20,"meta","Gamma",0,NA,"Meta","50"
2021-08-20,"meta","Mu",1,NA,"Meta","50"
2021-08-20,"meta","Omicron",0,NA,"Meta","50"
2021-08-20,"meta","Otros",0,NA,"Meta","50"
2021-09-03,"meta","Alpha",NA,NA,"Meta","50"
2021-09-03,"meta","Delta",0,NA,"Meta","50"
2021-09-03,"meta","Gamma",0,NA,"Meta","50"
2021-09-03,"meta","Mu",1,NA,"Meta","50"
2021-09-03,"meta","Omicron",0,NA,"Meta","50"
2021-09-03,"meta","Otros",0,NA,"Meta","50"
2021-09-17,"meta","Alpha",NA,NA,"Meta","50"
2021-09-17,"meta","Delta",1,NA,"Meta","50"
2021-09-17,"meta","Gamma",0,NA,"Meta","50"
2021-09-17,"meta","Mu",0,NA,"Meta","50"
2021-09-17,"meta","Omicron",0,NA,"Meta","50"
2021-09-17,"meta","Otros",0,NA,"Meta","50"
2021-09-24,"meta","Alpha",NA,NA,"Meta","50"
2021-09-24,"meta","Delta",0.8,NA,"Meta","50"
2021-09-24,"meta","Gamma",0,NA,"Meta","50"
2021-09-24,"meta","Mu",0.2,NA,"Meta","50"
2021-09-24,"meta","Omicron",0,NA,"Meta","50"
2021-09-24,"meta","Otros",0,NA,"Meta","50"
2021-10-01,"meta","Alpha",NA,NA,"Meta","50"
2021-10-01,"meta","Delta",0,NA,"Meta","50"
2021-10-01,"meta","Gamma",0,NA,"Meta","50"
2021-10-01,"meta","Mu",1,NA,"Meta","50"
2021-10-01,"meta","Omicron",0,NA,"Meta","50"
2021-10-01,"meta","Otros",0,NA,"Meta","50"
2021-10-08,"meta","Alpha",NA,NA,"Meta","50"
2021-10-08,"meta","Delta",1,NA,"Meta","50"
2021-10-08,"meta","Gamma",0,NA,"Meta","50"
2021-10-08,"meta","Mu",0,NA,"Meta","50"
2021-10-08,"meta","Omicron",0,NA,"Meta","50"
2021-10-08,"meta","Otros",0,NA,"Meta","50"
2021-10-22,"meta","Alpha",NA,NA,"Meta","50"
2021-10-22,"meta","Delta",1,NA,"Meta","50"
2021-10-22,"meta","Gamma",0,NA,"Meta","50"
2021-10-22,"meta","Mu",0,NA,"Meta","50"
2021-10-22,"meta","Omicron",0,NA,"Meta","50"
2021-10-22,"meta","Otros",0,NA,"Meta","50"
2021-10-29,"meta","Alpha",NA,NA,"Meta","50"
2021-10-29,"meta","Delta",0.5,NA,"Meta","50"
2021-10-29,"meta","Gamma",0,NA,"Meta","50"
2021-10-29,"meta","Mu",0.5,NA,"Meta","50"
2021-10-29,"meta","Omicron",0,NA,"Meta","50"
2021-10-29,"meta","Otros",0,NA,"Meta","50"
2021-11-05,"meta","Alpha",NA,NA,"Meta","50"
2021-11-05,"meta","Delta",0,NA,"Meta","50"
2021-11-05,"meta","Gamma",0,NA,"Meta","50"
2021-11-05,"meta","Mu",1,NA,"Meta","50"
2021-11-05,"meta","Omicron",0,NA,"Meta","50"
2021-11-05,"meta","Otros",0,NA,"Meta","50"
2021-12-17,"meta","Alpha",NA,NA,"Meta","50"
2021-12-17,"meta","Delta",1,NA,"Meta","50"
2021-12-17,"meta","Gamma",0,NA,"Meta","50"
2021-12-17,"meta","Mu",0,NA,"Meta","50"
2021-12-17,"meta","Omicron",0,NA,"Meta","50"
2021-12-17,"meta","Otros",0,NA,"Meta","50"
2021-12-31,"meta","Alpha",NA,NA,"Meta","50"
2021-12-31,"meta","Delta",1,NA,"Meta","50"
2021-12-31,"meta","Gamma",0,NA,"Meta","50"
2021-12-31,"meta","Mu",0,NA,"Meta","50"
2021-12-31,"meta","Omicron",0,NA,"Meta","50"
2021-12-31,"meta","Otros",0,NA,"Meta","50"
2022-01-07,"meta","Alpha",NA,NA,"Meta","50"
2022-01-07,"meta","Delta",1,NA,"Meta","50"
2022-01-07,"meta","Gamma",0,NA,"Meta","50"
2022-01-07,"meta","Mu",0,NA,"Meta","50"
2022-01-07,"meta","Omicron",0,NA,"Meta","50"
2022-01-07,"meta","Otros",0,NA,"Meta","50"
2022-02-25,"meta","Alpha",NA,NA,"Meta","50"
2022-02-25,"meta","Delta",0,NA,"Meta","50"
2022-02-25,"meta","Gamma",0,NA,"Meta","50"
2022-02-25,"meta","Mu",0,NA,"Meta","50"
2022-02-25,"meta","Omicron",1,NA,"Meta","50"
2022-02-25,"meta","Otros",0,NA,"Meta","50"
2022-03-11,"meta","Alpha",NA,NA,"Meta","50"
2022-03-11,"meta","Delta",0,NA,"Meta","50"
2022-03-11,"meta","Gamma",0,NA,"Meta","50"
2022-03-11,"meta","Mu",0,NA,"Meta","50"
2022-03-11,"meta","Omicron",1,NA,"Meta","50"
2022-03-11,"meta","Otros",0,NA,"Meta","50"
2022-03-18,"meta","Alpha",NA,NA,"Meta","50"
2022-03-18,"meta","Delta",0,NA,"Meta","50"
2022-03-18,"meta","Gamma",0,NA,"Meta","50"
2022-03-18,"meta","Mu",0,NA,"Meta","50"
2022-03-18,"meta","Omicron",1,NA,"Meta","50"
2022-03-18,"meta","Otros",0,NA,"Meta","50"
2022-03-25,"meta","Alpha",NA,NA,"Meta","50"
2022-03-25,"meta","Delta",0,NA,"Meta","50"
2022-03-25,"meta","Gamma",0,NA,"Meta","50"
2022-03-25,"meta","Mu",0,NA,"Meta","50"
2022-03-25,"meta","Omicron",1,NA,"Meta","50"
2022-03-25,"meta","Otros",0,NA,"Meta","50"
2022-04-22,"meta","Alpha",NA,NA,"Meta","50"
2022-04-22,"meta","Delta",0,NA,"Meta","50"
2022-04-22,"meta","Gamma",0,NA,"Meta","50"
2022-04-22,"meta","Mu",0,NA,"Meta","50"
2022-04-22,"meta","Omicron",1,NA,"Meta","50"
2022-04-22,"meta","Otros",0,NA,"Meta","50"
2022-06-03,"meta","Alpha",NA,NA,"Meta","50"
2022-06-03,"meta","Delta",0,NA,"Meta","50"
2022-06-03,"meta","Gamma",0,NA,"Meta","50"
2022-06-03,"meta","Mu",0,NA,"Meta","50"
2022-06-03,"meta","Omicron",1,NA,"Meta","50"
2022-06-03,"meta","Otros",0,NA,"Meta","50"
2022-06-10,"meta","Alpha",NA,NA,"Meta","50"
2022-06-10,"meta","Delta",0,NA,"Meta","50"
2022-06-10,"meta","Gamma",0,NA,"Meta","50"
2022-06-10,"meta","Mu",0,NA,"Meta","50"
2022-06-10,"meta","Omicron",1,NA,"Meta","50"
2022-06-10,"meta","Otros",0,NA,"Meta","50"
2022-06-17,"meta","Alpha",NA,NA,"Meta","50"
2022-06-17,"meta","Delta",0,NA,"Meta","50"
2022-06-17,"meta","Gamma",0,NA,"Meta","50"
2022-06-17,"meta","Mu",0,NA,"Meta","50"
2022-06-17,"meta","Omicron",1,NA,"Meta","50"
2022-06-17,"meta","Otros",0,NA,"Meta","50"
2022-06-24,"meta","Alpha",NA,NA,"Meta","50"
2022-06-24,"meta","Delta",0,NA,"Meta","50"
2022-06-24,"meta","Gamma",0,NA,"Meta","50"
2022-06-24,"meta","Mu",0,NA,"Meta","50"
2022-06-24,"meta","Omicron",1,NA,"Meta","50"
2022-06-24,"meta","Otros",0,NA,"Meta","50"
2022-07-01,"meta","Alpha",NA,NA,"Meta","50"
2022-07-01,"meta","Delta",0,NA,"Meta","50"
2022-07-01,"meta","Gamma",0,NA,"Meta","50"
2022-07-01,"meta","Mu",0,NA,"Meta","50"
2022-07-01,"meta","Omicron",1,NA,"Meta","50"
2022-07-01,"meta","Otros",0,NA,"Meta","50"
2022-07-08,"meta","Alpha",NA,NA,"Meta","50"
2022-07-08,"meta","Delta",0,NA,"Meta","50"
2022-07-08,"meta","Gamma",0,NA,"Meta","50"
2022-07-08,"meta","Mu",0,NA,"Meta","50"
2022-07-08,"meta","Omicron",1,NA,"Meta","50"
2022-07-08,"meta","Otros",0,NA,"Meta","50"
2022-07-22,"meta","Alpha",NA,NA,"Meta","50"
2022-07-22,"meta","Delta",0,NA,"Meta","50"
2022-07-22,"meta","Gamma",0,NA,"Meta","50"
2022-07-22,"meta","Mu",0,NA,"Meta","50"
2022-07-22,"meta","Omicron",1,NA,"Meta","50"
2022-07-22,"meta","Otros",0,NA,"Meta","50"
2022-07-29,"meta","Alpha",NA,NA,"Meta","50"
2022-07-29,"meta","Delta",0,NA,"Meta","50"
2022-07-29,"meta","Gamma",0,NA,"Meta","50"
2022-07-29,"meta","Mu",0,NA,"Meta","50"
2022-07-29,"meta","Omicron",1,NA,"Meta","50"
2022-07-29,"meta","Otros",0,NA,"Meta","50"
2022-08-05,"meta","Alpha",NA,NA,"Meta","50"
2022-08-05,"meta","Delta",0,NA,"Meta","50"
2022-08-05,"meta","Gamma",0,NA,"Meta","50"
2022-08-05,"meta","Mu",0,NA,"Meta","50"
2022-08-05,"meta","Omicron",1,NA,"Meta","50"
2022-08-05,"meta","Otros",0,NA,"Meta","50"
2022-10-28,"meta","Alpha",NA,NA,"Meta","50"
2022-10-28,"meta","Delta",0,NA,"Meta","50"
2022-10-28,"meta","Gamma",0,NA,"Meta","50"
2022-10-28,"meta","Mu",0,NA,"Meta","50"
2022-10-28,"meta","Omicron",1,NA,"Meta","50"
2022-10-28,"meta","Otros",0,NA,"Meta","50"
2022-12-09,"meta","Alpha",NA,NA,"Meta","50"
2022-12-09,"meta","Delta",0,NA,"Meta","50"
2022-12-09,"meta","Gamma",0,NA,"Meta","50"
2022-12-09,"meta","Mu",0,NA,"Meta","50"
2022-12-09,"meta","Omicron",1,NA,"Meta","50"
2022-12-09,"meta","Otros",0,NA,"Meta","50"
2022-12-16,"meta","Alpha",NA,NA,"Meta","50"
2022-12-16,"meta","Delta",0,NA,"Meta","50"
2022-12-16,"meta","Gamma",0,NA,"Meta","50"
2022-12-16,"meta","Mu",0,NA,"Meta","50"
2022-12-16,"meta","Omicron",1,NA,"Meta","50"
2022-12-16,"meta","Otros",0,NA,"Meta","50"
2022-12-30,"meta","Alpha",NA,NA,"Meta","50"
2022-12-30,"meta","Delta",0,NA,"Meta","50"
2022-12-30,"meta","Gamma",0,NA,"Meta","50"
2022-12-30,"meta","Mu",0,NA,"Meta","50"
2022-12-30,"meta","Omicron",1,NA,"Meta","50"
2022-12-30,"meta","Otros",0,NA,"Meta","50"
2023-01-06,"meta","Alpha",NA,NA,"Meta","50"
2023-01-06,"meta","Delta",0,NA,"Meta","50"
2023-01-06,"meta","Gamma",0,NA,"Meta","50"
2023-01-06,"meta","Mu",0,NA,"Meta","50"
2023-01-06,"meta","Omicron",1,NA,"Meta","50"
2023-01-06,"meta","Otros",0,NA,"Meta","50"
2023-04-07,"meta","Alpha",NA,NA,"Meta","50"
2023-04-07,"meta","Delta",0,NA,"Meta","50"
2023-04-07,"meta","Gamma",0,NA,"Meta","50"
2023-04-07,"meta","Mu",0,NA,"Meta","50"
2023-04-07,"meta","Omicron",1,NA,"Meta","50"
2023-04-07,"meta","Otros",0,NA,"Meta","50"
2023-04-21,"meta","Alpha",NA,NA,"Meta","50"
2023-04-21,"meta","Delta",0,NA,"Meta","50"
2023-04-21,"meta","Gamma",0,NA,"Meta","50"
2023-04-21,"meta","Mu",0,NA,"Meta","50"
2023-04-21,"meta","Omicron",1,NA,"Meta","50"
2023-04-21,"meta","Otros",0,NA,"Meta","50"
2023-04-28,"meta","Alpha",NA,NA,"Meta","50"
2023-04-28,"meta","Delta",0,NA,"Meta","50"
2023-04-28,"meta","Gamma",0,NA,"Meta","50"
2023-04-28,"meta","Mu",0,NA,"Meta","50"
2023-04-28,"meta","Omicron",1,NA,"Meta","50"
2023-04-28,"meta","Otros",0,NA,"Meta","50"
2023-05-19,"meta","Alpha",NA,NA,"Meta","50"
2023-05-19,"meta","Delta",0,NA,"Meta","50"
2023-05-19,"meta","Gamma",0,NA,"Meta","50"
2023-05-19,"meta","Mu",0,NA,"Meta","50"
2023-05-19,"meta","Omicron",1,NA,"Meta","50"
2023-05-19,"meta","Otros",0,NA,"Meta","50"
2023-05-26,"meta","Alpha",NA,NA,"Meta","50"
2023-05-26,"meta","Delta",0,NA,"Meta","50"
2023-05-26,"meta","Gamma",0,NA,"Meta","50"
2023-05-26,"meta","Mu",0,NA,"Meta","50"
2023-05-26,"meta","Omicron",1,NA,"Meta","50"
2023-05-26,"meta","Otros",0,NA,"Meta","50"
2023-06-02,"meta","Alpha",NA,NA,"Meta","50"
2023-06-02,"meta","Delta",0,NA,"Meta","50"
2023-06-02,"meta","Gamma",0,NA,"Meta","50"
2023-06-02,"meta","Mu",0,NA,"Meta","50"
2023-06-02,"meta","Omicron",1,NA,"Meta","50"
2023-06-02,"meta","Otros",0,NA,"Meta","50"
2023-06-09,"meta","Alpha",NA,NA,"Meta","50"
2023-06-09,"meta","Delta",0,NA,"Meta","50"
2023-06-09,"meta","Gamma",0,NA,"Meta","50"
2023-06-09,"meta","Mu",0,NA,"Meta","50"
2023-06-09,"meta","Omicron",1,NA,"Meta","50"
2023-06-09,"meta","Otros",0,NA,"Meta","50"
2023-06-16,"meta","Alpha",NA,NA,"Meta","50"
2023-06-16,"meta","Delta",0,NA,"Meta","50"
2023-06-16,"meta","Gamma",0,NA,"Meta","50"
2023-06-16,"meta","Mu",0,NA,"Meta","50"
2023-06-16,"meta","Omicron",1,NA,"Meta","50"
2023-06-16,"meta","Otros",0,NA,"Meta","50"
2023-06-30,"meta","Alpha",NA,NA,"Meta","50"
2023-06-30,"meta","Delta",0,NA,"Meta","50"
2023-06-30,"meta","Gamma",0,NA,"Meta","50"
2023-06-30,"meta","Mu",0,NA,"Meta","50"
2023-06-30,"meta","Omicron",1,NA,"Meta","50"
2023-06-30,"meta","Otros",0,NA,"Meta","50"
2023-07-07,"meta","Alpha",NA,NA,"Meta","50"
2023-07-07,"meta","Delta",0,NA,"Meta","50"
2023-07-07,"meta","Gamma",0,NA,"Meta","50"
2023-07-07,"meta","Mu",0,NA,"Meta","50"
2023-07-07,"meta","Omicron",1,NA,"Meta","50"
2023-07-07,"meta","Otros",0,NA,"Meta","50"
