YearMonth,Enfermedades Cardiovasculares y Metabólicas,"Tumores, Enfermedades Hematopoyéticas y del sistema Inmune",Condiciones asociadas a lesiones o agresión,Enfermedades infecciosas,Enfermedades Respiratorias Crónicas o de la Piel o estructuras anexas,Enfermedades de los Sistemas Digestivo o Urinario,COVID-19,No/Mal definido,Trastornos Neurológicos o mentales,Trastornos Materno Perinatales Congenitos o Nutricionales,Enfermedades Osteomusculares y Degenerativas,Otras
2020-08,306.0,119.0,116.0,43.0,38.0,39.0,264.0,59.0,12.0,13.0,5.0,0.0
2020-09,290.0,111.0,113.0,32.0,36.0,56.0,136.0,43.0,20.0,11.0,8.0,0.0
2020-10,259.0,119.0,108.0,22.0,42.0,53.0,79.0,29.0,13.0,16.0,5.0,0.0
2020-11,256.0,120.0,115.0,26.0,44.0,50.0,84.0,31.0,23.0,18.0,7.0,0.0
2020-12,305.0,98.0,103.0,43.0,39.0,51.0,158.0,36.0,17.0,22.0,1.0,0.0
2021-01,371.0,95.0,146.0,45.0,59.0,44.0,426.0,75.0,11.0,26.0,5.0,0.0
2021-02,217.0,108.0,91.0,40.0,35.0,47.0,218.0,42.0,8.0,19.0,5.0,1.0
2021-03,244.0,113.0,94.0,43.0,37.0,39.0,40.0,45.0,11.0,28.0,4.0,0.0
2021-04,229.0,117.0,105.0,26.0,34.0,44.0,80.0,30.0,16.0,14.0,6.0,0.0
2021-05,293.0,92.0,95.0,67.0,44.0,59.0,393.0,18.0,9.0,27.0,5.0,0.0
2021-06,318.0,86.0,93.0,47.0,48.0,44.0,484.0,40.0,20.0,28.0,6.0,0.0
2021-07,283.0,125.0,95.0,49.0,49.0,54.0,246.0,44.0,16.0,24.0,2.0,0.0
2021-08,257.0,102.0,112.0,37.0,46.0,46.0,84.0,33.0,15.0,18.0,7.0,0.0
2021-09,256.0,100.0,112.0,23.0,43.0,53.0,32.0,30.0,20.0,20.0,5.0,0.0
