YearMonth,Enfermedades Cardiovasculares y Metabólicas,"Tumores, Enfermedades Hematopoyéticas y del sistema Inmune",Condiciones asociadas a lesiones o agresión,Enfermedades infecciosas,Enfermedades Respiratorias Crónicas o de la Piel o estructuras anexas,Enfermedades de los Sistemas Digestivo o Urinario,COVID-19,No/Mal definido,Trastornos Neurológicos o mentales,Trastornos Materno Perinatales Congenitos o Nutricionales,Enfermedades Osteomusculares y Degenerativas,Otras
2019-12,163.0,68.0,43.0,40.0,33.0,31.0,0.0,9.0,4.0,7.0,3.0,0.0
2020-01,159.0,65.0,52.0,27.0,28.0,27.0,0.0,14.0,9.0,8.0,1.0,0.0
2020-02,146.0,84.0,55.0,30.0,27.0,18.0,0.0,16.0,11.0,7.0,3.0,0.0
2020-03,150.0,77.0,52.0,46.0,18.0,31.0,0.0,12.0,9.0,11.0,1.0,0.0
2020-04,158.0,69.0,41.0,28.0,23.0,19.0,5.0,14.0,3.0,7.0,0.0,0.0
2020-05,127.0,76.0,38.0,23.0,12.0,24.0,5.0,27.0,7.0,9.0,2.0,0.0
2020-06,149.0,80.0,47.0,35.0,15.0,29.0,6.0,18.0,6.0,6.0,1.0,0.0
2020-07,142.0,91.0,50.0,31.0,13.0,24.0,30.0,15.0,2.0,5.0,3.0,0.0
2020-08,196.0,73.0,56.0,28.0,20.0,28.0,194.0,36.0,6.0,13.0,0.0,0.0
2020-09,213.0,63.0,61.0,36.0,22.0,25.0,191.0,33.0,6.0,9.0,2.0,0.0
2020-10,188.0,83.0,70.0,36.0,16.0,37.0,114.0,33.0,5.0,7.0,1.0,0.0
2020-11,170.0,66.0,73.0,26.0,9.0,30.0,96.0,36.0,7.0,10.0,1.0,0.0
2020-12,205.0,80.0,84.0,44.0,19.0,24.0,112.0,30.0,11.0,9.0,1.0,0.0
2021-01,225.0,63.0,64.0,34.0,20.0,24.0,157.0,24.0,3.0,20.0,6.0,0.0
2021-02,159.0,78.0,63.0,39.0,17.0,29.0,69.0,30.0,5.0,9.0,8.0,0.0
2021-03,170.0,95.0,53.0,40.0,12.0,18.0,23.0,27.0,7.0,9.0,4.0,0.0
2021-04,199.0,62.0,64.0,29.0,16.0,24.0,81.0,25.0,6.0,18.0,2.0,0.0
2021-05,206.0,86.0,47.0,28.0,20.0,26.0,179.0,26.0,6.0,16.0,3.0,0.0
2021-06,285.0,87.0,62.0,63.0,26.0,33.0,537.0,15.0,4.0,18.0,2.0,0.0
2021-07,214.0,69.0,55.0,44.0,22.0,31.0,381.0,51.0,11.0,19.0,2.0,0.0
2021-08,218.0,58.0,57.0,32.0,17.0,31.0,78.0,27.0,10.0,21.0,4.0,1.0
2021-09,189.0,79.0,70.0,26.0,11.0,20.0,14.0,10.0,11.0,9.0,3.0,0.0
2021-10,209.0,66.0,73.0,27.0,14.0,23.0,9.0,25.0,5.0,13.0,2.0,0.0
2021-11,192.0,74.0,56.0,28.0,26.0,34.0,4.0,13.0,9.0,14.0,2.0,0.0
2021-12,202.0,89.0,71.0,29.0,20.0,28.0,21.0,13.0,14.0,15.0,3.0,0.0
2022-01,205.0,77.0,67.0,45.0,32.0,26.0,106.0,7.0,8.0,10.0,2.0,0.0
2022-02,206.0,57.0,78.0,46.0,38.0,19.0,110.0,15.0,7.0,14.0,4.0,0.0
2022-03,148.0,84.0,48.0,41.0,16.0,19.0,20.0,10.0,7.0,14.0,0.0,0.0
2022-04,164.0,59.0,42.0,35.0,22.0,23.0,2.0,11.0,6.0,19.0,5.0,0.0
2022-05,192.0,85.0,67.0,52.0,45.0,37.0,8.0,20.0,19.0,13.0,2.0,0.0
2022-06,179.0,84.0,42.0,55.0,24.0,29.0,6.0,26.0,8.0,16.0,3.0,0.0
2022-07,162.0,72.0,56.0,42.0,22.0,32.0,21.0,17.0,8.0,17.0,2.0,0.0
2022-08,187.0,82.0,72.0,27.0,29.0,30.0,17.0,22.0,8.0,15.0,4.0,0.0
2022-09,162.0,80.0,80.0,44.0,20.0,28.0,3.0,9.0,10.0,13.0,3.0,0.0
2022-10,178.0,93.0,52.0,41.0,38.0,25.0,1.0,18.0,11.0,21.0,4.0,0.0
2022-11,163.0,77.0,61.0,35.0,38.0,27.0,0.0,16.0,5.0,11.0,2.0,0.0
2022-12,181.0,78.0,62.0,40.0,33.0,29.0,4.0,18.0,10.0,13.0,4.0,0.0
2023-01,173.0,76.0,69.0,44.0,32.0,18.0,5.0,15.0,9.0,11.0,2.0,0.0
2023-02,150.0,75.0,42.0,37.0,13.0,27.0,2.0,11.0,9.0,10.0,3.0,0.0
2023-03,179.0,94.0,63.0,50.0,27.0,26.0,1.0,12.0,13.0,11.0,5.0,0.0
2023-04,174.0,82.0,63.0,28.0,27.0,27.0,2.0,13.0,9.0,17.0,4.0,0.0
2023-05,197.0,97.0,59.0,42.0,25.0,34.0,0.0,15.0,17.0,9.0,1.0,0.0
2023-06,182.0,86.0,54.0,62.0,40.0,26.0,2.0,12.0,12.0,16.0,2.0,0.0
2023-07,181.0,81.0,54.0,55.0,40.0,27.0,2.0,17.0,11.0,12.0,4.0,1.0
2023-08,185.0,78.0,40.0,60.0,25.0,32.0,1.0,10.0,15.0,13.0,1.0,0.0
2023-09,145.0,79.0,48.0,42.0,30.0,26.0,2.0,11.0,9.0,14.0,1.0,0.0
2023-10,144.0,72.0,25.0,48.0,27.0,33.0,0.0,15.0,17.0,13.0,1.0,0.0
2023-11,139.0,82.0,19.0,50.0,21.0,33.0,0.0,7.0,11.0,9.0,0.0,0.0
2023-12,191.0,88.0,27.0,38.0,30.0,33.0,1.0,15.0,21.0,9.0,4.0,0.0
