YearMonth,Enfermedades Cardiovasculares y Metabólicas,"Tumores, Enfermedades Hematopoyéticas y del sistema Inmune",Condiciones asociadas a lesiones o agresión,Enfermedades infecciosas,Enfermedades Respiratorias Crónicas o de la Piel o estructuras anexas,Enfermedades de los Sistemas Digestivo o Urinario,COVID-19,No/Mal definido,Trastornos Neurológicos o mentales,Trastornos Materno Perinatales Congenitos o Nutricionales,Enfermedades Osteomusculares y Degenerativas,Otras
2020-03,170.0,91.0,41.0,43.0,37.0,26.0,1.0,11.0,22.0,4.0,13.0,0.0
2020-04,144.0,98.0,22.0,46.0,31.0,41.0,2.0,13.0,19.0,4.0,3.0,0.0
2020-05,164.0,114.0,28.0,44.0,33.0,28.0,3.0,19.0,12.0,5.0,16.0,0.0
2020-06,169.0,115.0,39.0,37.0,30.0,26.0,1.0,15.0,10.0,5.0,11.0,0.0
2020-07,187.0,117.0,43.0,43.0,24.0,44.0,7.0,16.0,12.0,5.0,4.0,0.0
2020-08,222.0,113.0,31.0,49.0,44.0,23.0,47.0,18.0,17.0,6.0,7.0,0.0
2020-09,205.0,114.0,48.0,46.0,34.0,30.0,76.0,11.0,19.0,8.0,6.0,0.0
2020-10,224.0,129.0,53.0,47.0,40.0,37.0,159.0,31.0,18.0,6.0,12.0,0.0
2020-11,234.0,107.0,47.0,52.0,35.0,38.0,196.0,19.0,16.0,4.0,7.0,0.0
2020-12,234.0,110.0,48.0,44.0,44.0,40.0,160.0,14.0,10.0,8.0,5.0,0.0
2021-01,281.0,120.0,45.0,57.0,37.0,46.0,232.0,20.0,20.0,11.0,13.0,0.0
2021-02,203.0,102.0,42.0,44.0,25.0,32.0,99.0,1.0,12.0,7.0,4.0,0.0
2021-03,246.0,113.0,60.0,43.0,32.0,43.0,40.0,17.0,12.0,10.0,9.0,0.0
2021-04,225.0,105.0,48.0,40.0,35.0,41.0,203.0,9.0,13.0,7.0,5.0,0.0
2021-05,260.0,101.0,52.0,49.0,42.0,38.0,284.0,18.0,11.0,9.0,4.0,0.0
2021-06,257.0,117.0,52.0,52.0,44.0,49.0,382.0,21.0,18.0,14.0,11.0,0.0
2021-07,218.0,124.0,61.0,62.0,54.0,62.0,295.0,1.0,23.0,15.0,4.0,1.0
2021-08,205.0,113.0,60.0,37.0,46.0,48.0,66.0,9.0,26.0,8.0,6.0,0.0
2021-09,202.0,115.0,40.0,31.0,45.0,34.0,15.0,12.0,17.0,11.0,7.0,0.0
2021-10,226.0,101.0,57.0,52.0,57.0,37.0,7.0,18.0,21.0,12.0,8.0,0.0
2021-11,220.0,92.0,47.0,46.0,46.0,29.0,12.0,11.0,23.0,8.0,8.0,0.0
2021-12,222.0,104.0,59.0,39.0,64.0,39.0,8.0,23.0,17.0,5.0,10.0,0.0
2022-01,352.0,90.0,49.0,67.0,100.0,50.0,129.0,20.0,28.0,15.0,16.0,1.0
2022-02,237.0,94.0,56.0,81.0,66.0,39.0,94.0,0.0,17.0,12.0,7.0,0.0
2022-03,215.0,107.0,63.0,43.0,44.0,40.0,9.0,14.0,14.0,3.0,10.0,1.0
2022-04,194.0,97.0,42.0,51.0,46.0,38.0,2.0,12.0,17.0,11.0,6.0,0.0
2022-05,216.0,89.0,60.0,41.0,56.0,51.0,0.0,14.0,23.0,14.0,8.0,0.0
2022-06,212.0,93.0,43.0,42.0,76.0,51.0,4.0,13.0,28.0,15.0,7.0,1.0
2022-07,256.0,116.0,59.0,52.0,63.0,48.0,22.0,13.0,25.0,9.0,12.0,0.0
2022-08,227.0,102.0,32.0,54.0,61.0,48.0,10.0,6.0,21.0,6.0,7.0,0.0
2022-09,186.0,97.0,52.0,39.0,47.0,46.0,0.0,12.0,23.0,6.0,3.0,0.0
2022-10,237.0,93.0,49.0,45.0,57.0,32.0,0.0,18.0,15.0,11.0,4.0,0.0
2022-11,225.0,101.0,43.0,47.0,47.0,47.0,1.0,16.0,20.0,10.0,6.0,0.0
2022-12,250.0,112.0,60.0,55.0,49.0,41.0,7.0,20.0,22.0,14.0,3.0,0.0
2023-01,245.0,82.0,53.0,39.0,55.0,43.0,9.0,19.0,19.0,4.0,7.0,0.0
2023-02,211.0,90.0,45.0,38.0,47.0,37.0,0.0,18.0,20.0,6.0,4.0,0.0
2023-03,214.0,106.0,46.0,48.0,49.0,42.0,0.0,20.0,22.0,7.0,3.0,0.0
2023-04,188.0,105.0,46.0,38.0,60.0,43.0,1.0,9.0,17.0,6.0,6.0,0.0
2023-05,207.0,112.0,55.0,40.0,53.0,57.0,0.0,15.0,19.0,10.0,8.0,0.0
2023-06,190.0,96.0,40.0,40.0,48.0,36.0,0.0,18.0,29.0,8.0,7.0,0.0
2023-07,194.0,127.0,56.0,52.0,66.0,50.0,1.0,20.0,26.0,9.0,8.0,0.0
2023-08,228.0,109.0,30.0,46.0,55.0,51.0,1.0,12.0,25.0,3.0,7.0,0.0
2023-09,176.0,113.0,49.0,38.0,38.0,27.0,1.0,14.0,18.0,9.0,7.0,0.0
2023-10,205.0,105.0,38.0,36.0,41.0,51.0,0.0,20.0,29.0,10.0,5.0,0.0
2023-11,186.0,118.0,49.0,44.0,52.0,47.0,0.0,16.0,25.0,8.0,9.0,0.0
2023-12,178.0,109.0,58.0,47.0,44.0,49.0,2.0,16.0,30.0,2.0,6.0,0.0
