YearMonth,Enfermedades Cardiovasculares y Metabólicas,"Tumores, Enfermedades Hematopoyéticas y del sistema Inmune",Condiciones asociadas a lesiones o agresión,Enfermedades infecciosas,Enfermedades Respiratorias Crónicas o de la Piel o estructuras anexas,Enfermedades de los Sistemas Digestivo o Urinario,COVID-19,No/Mal definido,Trastornos Neurológicos o mentales,Trastornos Materno Perinatales Congenitos o Nutricionales,Enfermedades Osteomusculares y Degenerativas,Otras
2022-09,57.0,24.0,22.0,8.0,11.0,5.0,1.0,2.0,1.0,2.0,0.0,0.0
2022-10,50.0,26.0,23.0,12.0,8.0,7.0,1.0,9.0,3.0,1.0,0.0,0.0
2022-11,38.0,21.0,21.0,9.0,9.0,4.0,0.0,5.0,3.0,6.0,1.0,0.0
2022-12,53.0,25.0,28.0,11.0,8.0,8.0,0.0,2.0,4.0,5.0,0.0,0.0
2023-01,61.0,30.0,25.0,11.0,11.0,15.0,0.0,6.0,3.0,6.0,1.0,0.0
2023-02,50.0,43.0,37.0,7.0,10.0,8.0,0.0,4.0,0.0,2.0,3.0,0.0
2023-03,50.0,25.0,24.0,9.0,14.0,12.0,0.0,5.0,2.0,7.0,0.0,0.0
2023-04,56.0,30.0,23.0,7.0,7.0,10.0,0.0,5.0,7.0,8.0,1.0,0.0
2023-05,60.0,34.0,28.0,12.0,20.0,8.0,0.0,2.0,1.0,11.0,0.0,0.0
2023-06,57.0,38.0,21.0,12.0,14.0,13.0,0.0,4.0,6.0,6.0,0.0,0.0
2023-07,41.0,22.0,30.0,15.0,17.0,8.0,0.0,2.0,4.0,3.0,1.0,0.0
2023-08,48.0,25.0,29.0,19.0,8.0,7.0,0.0,1.0,3.0,5.0,2.0,0.0
2023-09,43.0,32.0,22.0,12.0,15.0,3.0,0.0,4.0,1.0,2.0,0.0,0.0
2023-10,49.0,26.0,24.0,19.0,17.0,11.0,0.0,2.0,5.0,4.0,1.0,0.0
2023-11,60.0,16.0,11.0,6.0,14.0,10.0,0.0,2.0,5.0,3.0,1.0,0.0
2023-12,47.0,30.0,20.0,17.0,7.0,7.0,0.0,4.0,3.0,9.0,2.0,0.0
