YearMonth,Enfermedades Cardiovasculares y Metabólicas,"Tumores, Enfermedades Hematopoyéticas y del sistema Inmune",Condiciones asociadas a lesiones o agresión,Enfermedades infecciosas,Enfermedades Respiratorias Crónicas o de la Piel o estructuras anexas,Enfermedades de los Sistemas Digestivo o Urinario,COVID-19,No/Mal definido,Trastornos Neurológicos o mentales,Trastornos Materno Perinatales Congenitos o Nutricionales,Enfermedades Osteomusculares y Degenerativas,Otras
2021-11,204.0,106.0,71.0,22.0,29.0,31.0,14.0,32.0,10.0,27.0,2.0,0.0
2021-12,238.0,96.0,85.0,41.0,37.0,35.0,36.0,19.0,17.0,13.0,1.0,0.0
2022-01,357.0,108.0,60.0,53.0,50.0,31.0,148.0,31.0,30.0,20.0,9.0,0.0
2022-02,234.0,94.0,73.0,37.0,45.0,41.0,136.0,5.0,15.0,11.0,3.0,1.0
2022-03,205.0,80.0,53.0,37.0,26.0,33.0,31.0,10.0,11.0,18.0,5.0,0.0
2022-04,194.0,88.0,54.0,33.0,21.0,23.0,3.0,16.0,13.0,20.0,1.0,0.0
2022-05,190.0,87.0,70.0,29.0,29.0,35.0,2.0,16.0,13.0,20.0,4.0,0.0
2022-06,226.0,89.0,72.0,29.0,33.0,36.0,7.0,17.0,21.0,15.0,4.0,0.0
2022-07,252.0,101.0,97.0,27.0,31.0,38.0,43.0,17.0,18.0,14.0,3.0,0.0
2022-08,237.0,96.0,69.0,32.0,24.0,37.0,13.0,13.0,19.0,13.0,6.0,0.0
2022-09,201.0,101.0,88.0,31.0,32.0,28.0,1.0,14.0,13.0,10.0,4.0,1.0
2022-10,202.0,101.0,62.0,38.0,25.0,30.0,2.0,18.0,23.0,14.0,3.0,1.0
2022-11,182.0,102.0,83.0,27.0,27.0,27.0,0.0,14.0,21.0,12.0,5.0,0.0
2022-12,206.0,121.0,83.0,37.0,39.0,31.0,2.0,20.0,17.0,10.0,3.0,0.0
2023-01,225.0,103.0,78.0,35.0,39.0,30.0,6.0,19.0,15.0,13.0,4.0,1.0
2023-02,190.0,90.0,55.0,30.0,24.0,16.0,4.0,18.0,15.0,9.0,1.0,0.0
2023-03,185.0,85.0,66.0,33.0,41.0,33.0,0.0,11.0,17.0,13.0,3.0,0.0
2023-04,199.0,113.0,67.0,37.0,35.0,30.0,0.0,16.0,22.0,12.0,4.0,0.0
2023-05,215.0,120.0,77.0,43.0,29.0,38.0,0.0,18.0,17.0,16.0,1.0,0.0
2023-06,201.0,94.0,87.0,33.0,42.0,40.0,1.0,15.0,19.0,12.0,5.0,0.0
2023-07,223.0,102.0,68.0,28.0,48.0,40.0,4.0,19.0,18.0,11.0,3.0,0.0
2023-08,213.0,106.0,62.0,50.0,36.0,31.0,0.0,22.0,18.0,13.0,11.0,0.0
2023-09,226.0,105.0,56.0,37.0,26.0,40.0,0.0,13.0,21.0,13.0,2.0,0.0
2023-10,207.0,88.0,36.0,40.0,20.0,38.0,0.0,16.0,46.0,6.0,3.0,0.0
2023-11,192.0,112.0,39.0,45.0,36.0,26.0,0.0,11.0,18.0,13.0,2.0,0.0
2023-12,185.0,91.0,39.0,29.0,38.0,36.0,0.0,12.0,14.0,12.0,4.0,0.0
