YearMonth,Enfermedades Cardiovasculares y Metabólicas,"Tumores, Enfermedades Hematopoyéticas y del sistema Inmune",Condiciones asociadas a lesiones o agresión,Enfermedades infecciosas,Enfermedades Respiratorias Crónicas o de la Piel o estructuras anexas,Enfermedades de los Sistemas Digestivo o Urinario,COVID-19,No/Mal definido,Trastornos Neurológicos o mentales,Trastornos Materno Perinatales Congenitos o Nutricionales,Enfermedades Osteomusculares y Degenerativas,Otras
2022-02,37.0,11.0,45.0,7.0,6.0,7.0,21.0,6.0,0.0,5.0,0.0,0.0
2022-03,39.0,12.0,28.0,2.0,4.0,2.0,8.0,3.0,2.0,4.0,0.0,0.0
2022-04,37.0,19.0,42.0,8.0,5.0,6.0,1.0,1.0,2.0,5.0,0.0,0.0
2022-05,42.0,15.0,33.0,11.0,5.0,3.0,1.0,2.0,2.0,7.0,0.0,0.0
2022-06,37.0,10.0,39.0,4.0,9.0,7.0,6.0,0.0,3.0,7.0,0.0,0.0
2022-07,37.0,7.0,23.0,9.0,7.0,12.0,7.0,0.0,2.0,3.0,0.0,0.0
2022-08,36.0,15.0,13.0,8.0,11.0,8.0,6.0,0.0,1.0,3.0,0.0,0.0
2022-09,30.0,21.0,18.0,6.0,5.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0
2022-10,45.0,11.0,17.0,5.0,7.0,6.0,1.0,4.0,2.0,1.0,0.0,0.0
2022-11,36.0,18.0,11.0,11.0,3.0,11.0,4.0,3.0,1.0,8.0,1.0,0.0
2022-12,31.0,11.0,24.0,5.0,7.0,5.0,3.0,3.0,1.0,7.0,1.0,0.0
2023-01,39.0,15.0,18.0,10.0,6.0,13.0,3.0,2.0,2.0,6.0,0.0,0.0
2023-02,30.0,8.0,16.0,9.0,4.0,5.0,0.0,3.0,1.0,3.0,2.0,0.0
2023-03,35.0,27.0,15.0,10.0,13.0,3.0,3.0,3.0,2.0,3.0,2.0,0.0
2023-04,30.0,17.0,6.0,13.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0
2023-05,29.0,18.0,15.0,11.0,6.0,6.0,1.0,2.0,2.0,3.0,0.0,0.0
2023-06,40.0,11.0,18.0,6.0,4.0,6.0,7.0,1.0,2.0,3.0,0.0,0.0
2023-07,39.0,20.0,14.0,5.0,4.0,6.0,3.0,9.0,2.0,1.0,2.0,0.0
2023-08,27.0,14.0,13.0,12.0,6.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0
2023-09,24.0,13.0,11.0,7.0,9.0,3.0,0.0,4.0,2.0,3.0,0.0,0.0
2023-10,36.0,8.0,7.0,11.0,4.0,11.0,1.0,3.0,0.0,2.0,0.0,0.0
2023-11,31.0,13.0,3.0,9.0,4.0,5.0,0.0,3.0,1.0,1.0,0.0,1.0
2023-12,35.0,15.0,4.0,10.0,8.0,6.0,0.0,1.0,2.0,6.0,1.0,0.0
