YearMonth,Enfermedades Cardiovasculares y Metabólicas,"Tumores, Enfermedades Hematopoyéticas y del sistema Inmune",Condiciones asociadas a lesiones o agresión,Enfermedades infecciosas,Enfermedades Respiratorias Crónicas o de la Piel o estructuras anexas,Enfermedades de los Sistemas Digestivo o Urinario,COVID-19,No/Mal definido,Trastornos Neurológicos o mentales,Trastornos Materno Perinatales Congenitos o Nutricionales,Enfermedades Osteomusculares y Degenerativas,Otras
2021-03,226.0,72.0,94.0,32.0,35.0,30.0,18.0,26.0,18.0,28.0,6.0,0.0
2021-04,194.0,90.0,116.0,25.0,24.0,35.0,44.0,21.0,12.0,22.0,2.0,0.0
2021-05,233.0,85.0,112.0,41.0,44.0,27.0,120.0,41.0,9.0,20.0,3.0,0.0
2021-06,289.0,94.0,135.0,76.0,35.0,28.0,220.0,40.0,13.0,23.0,11.0,0.0
2021-07,329.0,90.0,130.0,67.0,46.0,33.0,245.0,84.0,19.0,24.0,8.0,0.0
2021-08,258.0,87.0,129.0,30.0,50.0,45.0,120.0,71.0,13.0,23.0,2.0,0.0
2021-09,181.0,91.0,89.0,27.0,38.0,35.0,25.0,26.0,12.0,18.0,5.0,0.0
2021-10,217.0,102.0,128.0,43.0,30.0,22.0,8.0,38.0,13.0,19.0,2.0,0.0
2021-11,215.0,88.0,94.0,32.0,30.0,30.0,3.0,22.0,15.0,13.0,5.0,0.0
2021-12,253.0,110.0,97.0,31.0,22.0,31.0,14.0,31.0,15.0,22.0,4.0,0.0
2022-01,381.0,103.0,111.0,64.0,58.0,34.0,99.0,50.0,21.0,20.0,4.0,0.0
2022-02,269.0,99.0,91.0,39.0,47.0,26.0,83.0,31.0,17.0,20.0,6.0,0.0
2022-03,230.0,103.0,101.0,31.0,40.0,32.0,8.0,24.0,18.0,29.0,2.0,0.0
2022-04,191.0,88.0,132.0,20.0,39.0,30.0,0.0,13.0,9.0,21.0,8.0,0.0
2022-05,248.0,96.0,118.0,34.0,50.0,26.0,0.0,16.0,18.0,21.0,3.0,0.0
2022-06,237.0,108.0,121.0,39.0,51.0,29.0,1.0,18.0,17.0,20.0,3.0,0.0
2022-07,248.0,105.0,122.0,47.0,50.0,23.0,33.0,27.0,25.0,26.0,4.0,1.0
2022-08,194.0,76.0,122.0,37.0,32.0,42.0,18.0,32.0,15.0,12.0,5.0,0.0
2022-09,187.0,80.0,101.0,26.0,22.0,24.0,2.0,25.0,9.0,22.0,6.0,0.0
2022-10,178.0,86.0,127.0,36.0,41.0,36.0,1.0,18.0,17.0,18.0,8.0,0.0
2022-11,159.0,102.0,125.0,29.0,25.0,34.0,0.0,11.0,10.0,17.0,4.0,0.0
2022-12,176.0,116.0,125.0,36.0,42.0,41.0,3.0,20.0,18.0,23.0,4.0,0.0
2023-01,214.0,101.0,109.0,39.0,40.0,38.0,4.0,28.0,20.0,21.0,7.0,0.0
2023-02,163.0,85.0,101.0,27.0,25.0,41.0,0.0,18.0,14.0,13.0,5.0,0.0
2023-03,165.0,93.0,82.0,36.0,39.0,27.0,1.0,27.0,15.0,20.0,8.0,0.0
2023-04,187.0,110.0,89.0,39.0,21.0,23.0,0.0,22.0,18.0,19.0,1.0,0.0
2023-05,189.0,103.0,101.0,28.0,46.0,27.0,0.0,18.0,19.0,23.0,6.0,0.0
2023-06,178.0,108.0,107.0,43.0,35.0,28.0,2.0,15.0,14.0,20.0,3.0,0.0
2023-07,185.0,116.0,121.0,36.0,43.0,38.0,1.0,17.0,23.0,23.0,2.0,0.0
2023-08,206.0,122.0,101.0,36.0,39.0,48.0,2.0,22.0,12.0,20.0,9.0,1.0
2023-09,169.0,101.0,71.0,23.0,33.0,29.0,2.0,12.0,14.0,17.0,7.0,0.0
2023-10,186.0,108.0,95.0,39.0,29.0,41.0,0.0,22.0,22.0,19.0,7.0,0.0
2023-11,174.0,105.0,87.0,31.0,24.0,29.0,0.0,18.0,15.0,21.0,4.0,0.0
2023-12,172.0,100.0,79.0,32.0,33.0,23.0,0.0,18.0,13.0,25.0,6.0,0.0
